object_id	content_pack_id	label	alternate_label	availability	path	class_string	last_update	tags	entry_string	required_level	required_points	stack_size	item_id	recipe	stats
ee2e1431-c198-5ee8-ab22-49d06141d296	b32a3d73-9406-56f2-bd8f-936ee0275249	Fur Leggings		511	/Game/PrimalEarth/CoreBlueprints/Items/Armor/Fur/PrimalItemArmor_FurPants.PrimalItemArmor_FurPants	PrimalItemArmor_FurPants_C	1766162932	object,blueprintable	EngramEntry_FurPants_C	23	16	1		[{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"31815d05-b6ef-586b-b415-bf278f1a3668","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":5.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"37f88748-46ce-5fb8-b390-bab8f2b25eb0","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":16.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"f3405f84-a76b-515b-a44b-87b268957ece","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":12.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"f7c40a05-827b-5612-8df8-a4d72ce0720a","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":96.0,"exact":false}]	[{"statIndex":1,"randomizerRangeOverride":1000.000000,"randomizerRangeMultiplier":0.200000,"stateModifierScale":0.001000,"ratingValueMultiplier":1.550000,"initialValueConstant":40.000000,"absoluteMaxValue":0.000000},{"statIndex":2,"randomizerRangeOverride":1000.000000,"randomizerRangeMultiplier":0.250000,"stateModifierScale":0.001000,"ratingValueMultiplier":0.650000,"initialValueConstant":120.000000,"absoluteMaxValue":0.000000},{"statIndex":5,"randomizerRangeOverride":1000.000000,"randomizerRangeMultiplier":0.200000,"stateModifierScale":0.001000,"ratingValueMultiplier":0.900000,"initialValueConstant":65.000000,"absoluteMaxValue":0.000000},{"statIndex":7,"randomizerRangeOverride":1000.000000,"randomizerRangeMultiplier":0.200000,"stateModifierScale":0.001000,"ratingValueMultiplier":0.900000,"initialValueConstant":30.000000,"absoluteMaxValue":0.000000}]
521bb6b9-6144-5df6-87a5-3e02a7cc6c36	b32a3d73-9406-56f2-bd8f-936ee0275249	Fuschia Coloring		511	/Game/PrimalEarth/CoreBlueprints/Items/Dyes/PrimalItemDye_Fuschia_4_Fuschia.PrimalItemDye_Fuschia_4_Fuschia	PrimalItemDye_Fuschia_4_Fuschia_C	1766162932	object,dye				100		[{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"1daaab05-c141-501d-8d6a-57837a3ae9b7","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":1.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"22e9646e-0f4a-54c2-828c-2793f27b08b0","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":6.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"bd48b204-7cd3-5cf1-8dfa-b94624d58944","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":6.0,"exact":false}]	
51792489-6452-58e6-9bfb-511c68a3d25d	b32a3d73-9406-56f2-bd8f-936ee0275249	Gacha Saddle		272	/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_GachaSaddle.PrimalItemArmor_GachaSaddle	PrimalItemArmor_GachaSaddle_C	1766162932	object,blueprintable	EngramEntry_GachaSaddle_C	38	6	1		[{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"31815d05-b6ef-586b-b415-bf278f1a3668","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":185.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"ebb76771-d052-5ab8-8836-c6e4afa3b8c3","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":150.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"f3405f84-a76b-515b-a44b-87b268957ece","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":350.0,"exact":false}]	[{"statIndex":1,"randomizerRangeOverride":1000.000000,"randomizerRangeMultiplier":0.200000,"stateModifierScale":0.001000,"ratingValueMultiplier":1.550000,"initialValueConstant":25.000000,"absoluteMaxValue":0.000000},{"statIndex":2,"randomizerRangeOverride":1000.000000,"randomizerRangeMultiplier":0.250000,"stateModifierScale":0.001000,"ratingValueMultiplier":0.650000,"initialValueConstant":100.000000,"absoluteMaxValue":0.000000}]
bcd417f3-0e61-5793-a045-890aa0e12dd4	b32a3d73-9406-56f2-bd8f-936ee0275249	Gaius Marcellus Nerva 'ARK: The Animated Series' Costume Skin		511	/Game/Packs/AAA/Skins/PrimalItemSkin_CharacterSkin_Nerva_SkinPack.PrimalItemSkin_CharacterSkin_Nerva_SkinPack	PrimalItemSkin_CharacterSkin_Nerva_SkinPack_C	1766162932	object,blueprintable,skin	EngramEntry_AAA_UnlockedCosmetic_Nerva_C	1	0	1		[]	
7429f9b6-9334-5797-957c-b1fd669c644f	b32a3d73-9406-56f2-bd8f-936ee0275249	Gaius Marcellus Nerva 'ARK: The Animated Series' Costume Skin (Dear Jane)		1	/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/DearJane/PrimalItemSkin_CharacterSkin_Nerva.PrimalItemSkin_CharacterSkin_Nerva	PrimalItemSkin_CharacterSkin_Nerva_C	1744261755	object,blueprintable,skin				1		[]	
fef8c80e-1f22-5f7b-a285-fc5fb7dc1886	b32a3d73-9406-56f2-bd8f-936ee0275249	Gallimimus 'ARK: The Animated Series' Costume		511	/Game/Packs/AAA/Skins/PrimalItemCostume_AAA_Gallimimus.PrimalItemCostume_AAA_Gallimimus	PrimalItemCostume_AAA_Gallimimus_C	1766162932	object,skin	EngramEntry_AAA_UnlockedCosmetic_Gallimimus_C	1	0	1		[]	
473889a8-fdff-54dc-b0d8-c04fb9ef71a8	b32a3d73-9406-56f2-bd8f-936ee0275249	Gallimimus Egg		503	/Game/PrimalEarth/Test/PrimalItemConsumable_Egg_Galli.PrimalItemConsumable_Egg_Galli	PrimalItemConsumable_Egg_Galli_C	1766162932	object,egg				100		[]	
a633ab6f-81d5-5f9c-b579-be19dc6bbe65	b32a3d73-9406-56f2-bd8f-936ee0275249	Gallimimus Saddle		511	/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_Gallimimus.PrimalItemArmor_Gallimimus	PrimalItemArmor_Gallimimus_C	1766162932	object,blueprintable	EngramEntry_Saddle_Galli_C	29	20	1		[{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"31815d05-b6ef-586b-b415-bf278f1a3668","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":160.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"37f88748-46ce-5fb8-b390-bab8f2b25eb0","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":25.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"f3405f84-a76b-515b-a44b-87b268957ece","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":240.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"f5219587-538e-50b5-bbf7-8097f959111b","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":120.0,"exact":false}]	[{"statIndex":1,"randomizerRangeOverride":1000.000000,"randomizerRangeMultiplier":0.200000,"stateModifierScale":0.001000,"ratingValueMultiplier":1.550000,"initialValueConstant":25.000000,"absoluteMaxValue":0.000000},{"statIndex":2,"randomizerRangeOverride":1000.000000,"randomizerRangeMultiplier":0.250000,"stateModifierScale":0.001000,"ratingValueMultiplier":0.650000,"initialValueConstant":100.000000,"absoluteMaxValue":0.000000}]
3de18ab4-b3ab-531e-a190-f8c761eadf30	b32a3d73-9406-56f2-bd8f-936ee0275249	Gamma Broodmother Trophy		5	/Game/PrimalEarth/CoreBlueprints/Items/Trophies/PrimalItemTrophy_Broodmother_Gamma.PrimalItemTrophy_Broodmother_Gamma	PrimalItemTrophy_Broodmother_Gamma_C	1750442447	object,resource,reward				1		[]	
cc9814e1-f4f5-5343-8516-5f195244f317	b32a3d73-9406-56f2-bd8f-936ee0275249	Gamma Dragon Trophy		1	/Game/PrimalEarth/CoreBlueprints/Items/Trophies/PrimalItemTrophy_Dragon_Gamma.PrimalItemTrophy_Dragon_Gamma	PrimalItemTrophy_Dragon_Gamma_C	1719199107	object,resource,reward				1		[]	
365710e9-9bb0-5756-91a8-239f36d69a9c	b32a3d73-9406-56f2-bd8f-936ee0275249	Gamma Grendel Trophy		128	/Game/ASA/Dinos/Megaraptor/Boss/Trophy/PrimalItemTrophy_Megaraptor_Gamma.PrimalItemTrophy_Megaraptor_Gamma	PrimalItemTrophy_Megaraptor_Gamma_C	1759902152	object				1		[]	
48576ad5-d847-5b96-af5a-b9e0209438e6	b32a3d73-9406-56f2-bd8f-936ee0275249	Gamma Manticore Trophy		2	/Game/ScorchedEarth/Structures/TrophyHeads/Manticore_Trophy/PrimalItemTrophy_Manticore_Gamma.PrimalItemTrophy_Manticore_Gamma	PrimalItemTrophy_Manticore_Gamma_C	1719199107	object,reward				1		[]	
1c9b7f62-de8f-5c24-9e8f-b4fc631bdb28	b32a3d73-9406-56f2-bd8f-936ee0275249	Gamma Megapithecus Trophy		5	/Game/PrimalEarth/CoreBlueprints/Items/Trophies/PrimalItemTrophy_Gorilla_Gamma.PrimalItemTrophy_Gorilla_Gamma	PrimalItemTrophy_Gorilla_Gamma_C	1750442447	object,resource,reward				1		[]	
377e2b67-85f4-51df-9276-b4003021e84b	b32a3d73-9406-56f2-bd8f-936ee0275249	Gamma Natrix Trophy		32	/Game/Mods/Astraeos/Assets/CoreBlueprints/Creatures/Gorgon/PrimalItemTrophy_Gorgon_Gamma.PrimalItemTrophy_Gorgon_Gamma	PrimalItemTrophy_Gorgon_Gamma_C	1739552940	object				1		[]	
6db7e074-7ed8-5ccc-b7ed-f5b501637e37	b32a3d73-9406-56f2-bd8f-936ee0275249	Gamma Nunatak Trophy		64	/Game/ASA/Dinos/IceWyvern/Boss/Trophy/PrimalItemTrophy_IceWyvern_Gamma.PrimalItemTrophy_IceWyvern_Gamma	PrimalItemTrophy_IceWyvern_Gamma_C	1750442447	object				1		[]	
6b129414-e089-52a3-87e1-919b5f5ead86	b32a3d73-9406-56f2-bd8f-936ee0275249	Gamma Thodes Trophy		32	/Game/Mods/Astraeos/Assets/CoreBlueprints/Creatures/Cyclops/PrimalItemTrophy_Cyclops_Gamma.PrimalItemTrophy_Cyclops_Gamma	PrimalItemTrophy_Cyclops_Gamma_C	1739552940	object				1		[]	
07b5c00b-69f1-5293-8cde-6759040a1788	b32a3d73-9406-56f2-bd8f-936ee0275249	Gasbags bladder		272	/Game/Extinction/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_GasBag.PrimalItemResource_ApexDrop_GasBag	PrimalItemResource_ApexDrop_GasBag_C	1766162932	object,resource				100		[]	
0144059b-63f6-5ed2-813e-352d28fe441e	b32a3d73-9406-56f2-bd8f-936ee0275249	Gasbags Saddle		272	/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_GasBagsSaddle.PrimalItemArmor_GasBagsSaddle	PrimalItemArmor_GasBagsSaddle_C	1766162932	object,blueprintable	EngramEntry_GasBagsSaddle_C	43	6	1		[{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"31815d05-b6ef-586b-b415-bf278f1a3668","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":185.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"ebb76771-d052-5ab8-8836-c6e4afa3b8c3","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":150.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"f3405f84-a76b-515b-a44b-87b268957ece","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":350.0,"exact":false}]	[{"statIndex":1,"randomizerRangeOverride":1000.000000,"randomizerRangeMultiplier":0.200000,"stateModifierScale":0.001000,"ratingValueMultiplier":1.550000,"initialValueConstant":25.000000,"absoluteMaxValue":0.000000},{"statIndex":2,"randomizerRangeOverride":1000.000000,"randomizerRangeMultiplier":0.250000,"stateModifierScale":0.001000,"ratingValueMultiplier":0.650000,"initialValueConstant":100.000000,"absoluteMaxValue":0.000000}]
65a9bf50-6cf6-571c-8413-fd0c4af92d4b	b32a3d73-9406-56f2-bd8f-936ee0275249	Gas Collector		511	/Game/Aberration/Structures/GasCollector/PrimalItemStructure_GasCollector.PrimalItemStructure_GasCollector	PrimalItemStructure_GasCollector_C	1766162932	object,blueprintable	EngramEntry_GasCollector_C	40	35	1		[{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"3168df5c-ed16-5c6f-b547-42278d50394d","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":20.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"37f88748-46ce-5fb8-b390-bab8f2b25eb0","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":75.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"bcf5b802-1b07-5be6-ba81-e4c68a27f725","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":60.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"e072a05a-e07f-5947-b8fb-c1e0604ae009","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":40.0,"exact":false}]	
5168966a-be87-55d4-ae45-dc69b4609cd2	b32a3d73-9406-56f2-bd8f-936ee0275249	Gas Mask		511	/Game/PrimalEarth/CoreBlueprints/Items/Armor/SCUBA/PrimalItemArmor_GasMask.PrimalItemArmor_GasMask	PrimalItemArmor_GasMask_C	1766162932	object,blueprintable	EngramEntry_GasMask_C	85	100	1		[{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"37b29112-2249-5367-b0e3-35d4b8d442e3","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":2.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"e072a05a-e07f-5947-b8fb-c1e0604ae009","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":10.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"f2f3a94e-5442-5ef6-8a58-59c27b00e31f","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":20.0,"exact":false}]	[{"statIndex":1,"randomizerRangeOverride":0.000000,"randomizerRangeMultiplier":0.200000,"stateModifierScale":0.001000,"ratingValueMultiplier":1.550000,"initialValueConstant":0.000000,"absoluteMaxValue":0.000000},{"statIndex":2,"randomizerRangeOverride":1000.000000,"randomizerRangeMultiplier":0.250000,"stateModifierScale":0.001000,"ratingValueMultiplier":0.650000,"initialValueConstant":50.000000,"absoluteMaxValue":0.000000},{"statIndex":5,"randomizerRangeOverride":1000.000000,"randomizerRangeMultiplier":0.200000,"stateModifierScale":0.001000,"ratingValueMultiplier":0.900000,"initialValueConstant":10.000000,"absoluteMaxValue":0.000000},{"statIndex":7,"randomizerRangeOverride":1000.000000,"randomizerRangeMultiplier":0.200000,"stateModifierScale":0.001000,"ratingValueMultiplier":0.900000,"initialValueConstant":2.000000,"absoluteMaxValue":0.000000}]
399071d7-8488-554d-8ce6-8d54c9d72148	b32a3d73-9406-56f2-bd8f-936ee0275249	Gasoline		511	/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Gasoline.PrimalItemResource_Gasoline	PrimalItemResource_Gasoline_C	1766162932	object,forged,no_fibercraft,resource				100		[{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"59bbd148-bc87-5dba-9ecb-8e46ad559ea0","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":6.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"f3405f84-a76b-515b-a44b-87b268957ece","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":5.0,"exact":false}]	
cda6f2af-48b1-5de5-a783-a8319ff0f5c8	b32a3d73-9406-56f2-bd8f-936ee0275249	Gasoline from Gas Balls		511	/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Gasoline_GasCrafted.PrimalItemResource_Gasoline_GasCrafted	PrimalItemResource_Gasoline_GasCrafted_C	1766162932	object,blueprint,resource				100		[{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"05988203-879f-5f19-953e-b8e0c5b10dc1","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":5.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"06860921-c3b1-53f8-9e40-d0ab2a9e1f42","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":5.0,"exact":false}]	
db1607c5-b370-5526-96c8-a69603b54304	b32a3d73-9406-56f2-bd8f-936ee0275249	Generate Grendel (Alpha) Portal		128	/Game/ASA/Dinos/Megaraptor/Boss/PrimalItem_BossTribute_ValMegaraptor_Hard.PrimalItem_BossTribute_ValMegaraptor_Hard	PrimalItem_BossTribute_ValMegaraptor_Hard_C	1759902152	object,blueprintable,tribute				1		[{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"05ab8303-2dff-5230-a2c8-109a60d26c19","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":1.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"1068a62c-6c41-593d-91e0-07605ca9c107","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":15.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"268be6a1-b1e5-5975-80fb-a0389686bd84","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":2.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"2882bba8-e79e-537a-9c72-95a50e238b24","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":1.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"2f359d48-8f63-5b6e-a243-0a10df30e45a","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":10.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"563e8a60-0afe-5e43-af9a-da92ab862d24","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":1.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"8c150f6b-5e7c-5c6c-80c6-53c2fadb1013","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":15.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"a4538fd0-8929-5097-957e-a5ac6503313b","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":10.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"a8195a4e-7894-5a5c-813c-e9087fa02270","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":1.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"c5dcd4dc-f3d7-5dc1-87ab-423c42b85e4b","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":15.0,"exact":false}]	
6d13d0a4-2872-51b5-af76-bce5cc45dfd9	b32a3d73-9406-56f2-bd8f-936ee0275249	Generate Grendel (Beta) Portal		128	/Game/ASA/Dinos/Megaraptor/Boss/PrimalItem_BossTribute_ValMegaraptor_Medium.PrimalItem_BossTribute_ValMegaraptor_Medium	PrimalItem_BossTribute_ValMegaraptor_Medium_C	1759902152	object,blueprintable,tribute				1		[{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"1068a62c-6c41-593d-91e0-07605ca9c107","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":8.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"2f359d48-8f63-5b6e-a243-0a10df30e45a","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":8.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"397d78e2-b593-5750-a207-cd700b8a10d9","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":8.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"697b0257-bb77-5005-b10a-27da0a8bb28e","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":1.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"8c150f6b-5e7c-5c6c-80c6-53c2fadb1013","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":10.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"a4538fd0-8929-5097-957e-a5ac6503313b","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":5.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"afa32c2a-1301-59fd-80fd-ba6bcd1011fd","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":1.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"c5dcd4dc-f3d7-5dc1-87ab-423c42b85e4b","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":10.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"c822b1ee-b069-527f-820f-6018078c1f19","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":1.0,"exact":false}]	
6183ef51-7ce6-56fb-a2ae-6bd56550d6de	b32a3d73-9406-56f2-bd8f-936ee0275249	Generate Grendel (Gamma) Portal		128	/Game/ASA/Dinos/Megaraptor/Boss/PrimalItem_BossTribute_ValMegaraptor_Easy.PrimalItem_BossTribute_ValMegaraptor_Easy	PrimalItem_BossTribute_ValMegaraptor_Easy_C	1759902152	object,blueprintable,tribute				1		[{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"1068a62c-6c41-593d-91e0-07605ca9c107","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":5.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"2f359d48-8f63-5b6e-a243-0a10df30e45a","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":5.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"397d78e2-b593-5750-a207-cd700b8a10d9","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":5.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"4c2cd515-9016-55bc-898f-6cac3539d586","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":1.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"647293e5-ca28-51de-a9f7-9c95fb084ac3","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":1.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"77d3c1b2-7f96-56ff-941f-250445f35d06","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":1.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"a4538fd0-8929-5097-957e-a5ac6503313b","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":5.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"c5dcd4dc-f3d7-5dc1-87ab-423c42b85e4b","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":5.0,"exact":false}]	
b27e58f1-3b7c-5a7c-9c49-181eafcd0fbb	b32a3d73-9406-56f2-bd8f-936ee0275249	Gene Scanner		511	/Game/Packs/Steampunk/Weapons/GeneScanner/PrimalItem_WeaponGeneScanner.PrimalItem_WeaponGeneScanner	PrimalItem_WeaponGeneScanner_C	1766162932	object,blueprintable	EngramEntry_Steampunk_GeneScanner_C	86	11	1		[{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"37f88748-46ce-5fb8-b390-bab8f2b25eb0","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":40.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"92ed161f-256c-5f75-b460-7c19b938feaa","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":10.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"bbe35d03-eb89-5bb9-87e1-949f1e46d752","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":10.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"e072a05a-e07f-5947-b8fb-c1e0604ae009","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":80.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"f2f3a94e-5442-5ef6-8a58-59c27b00e31f","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":60.0,"exact":false}]	[{"statIndex":2,"randomizerRangeOverride":1000.000000,"randomizerRangeMultiplier":0.250000,"stateModifierScale":0.001000,"ratingValueMultiplier":0.650000,"initialValueConstant":700.000000,"absoluteMaxValue":0.000000},{"statIndex":3,"randomizerRangeOverride":1000.000000,"randomizerRangeMultiplier":0.100000,"stateModifierScale":0.000300,"ratingValueMultiplier":1.400000,"initialValueConstant":100.000000,"absoluteMaxValue":3.000000}]
0a688abf-5750-5f74-9576-4b8d695f9c42	b32a3d73-9406-56f2-bd8f-936ee0275249	Gene Storage		511	/Game/Packs/Steampunk/Structures/GeneInfuser/PrimalItemStructure_GeneInfuser.PrimalItemStructure_GeneInfuser	PrimalItemStructure_GeneInfuser_C	1766162932	object,blueprintable	EngramEntry_Steampunk_GeneInfuser_C	86	17	1		[{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"37f88748-46ce-5fb8-b390-bab8f2b25eb0","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":700.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"bbe35d03-eb89-5bb9-87e1-949f1e46d752","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":120.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"bcf5b802-1b07-5be6-ba81-e4c68a27f725","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":300.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"e072a05a-e07f-5947-b8fb-c1e0604ae009","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":500.0,"exact":false},{"engram":{"schema":"blueprintReference","version":2,"kind":"engram","label":"","blueprintId":"f2f3a94e-5442-5ef6-8a58-59c27b00e31f","path":"","classString":"","contentPackId":"","contentPackName":""},"quantity":220.0,"exact":false}]	
